TIME,THERMOMETER_EXTERNAL,THERMOMETER23,HEATER23,SETPOINT23,THERMOMETER41,HEATER41,SETPOINT41,THERMOMETER31,HEATER31,SETPOINT31,THERMOMETER21,HEATER21,SETPOINT21,THERMOMETER11,HEATER11,SETPOINT11,THERMOMETER42,HEATER42,SETPOINT42,THERMOMETER32,HEATER32,SETPOINT32,THERMOMETER22,HEATER22,SETPOINT22,THERMOMETER12,HEATER12,SETPOINT12,THERMOMETER43,HEATER43,SETPOINT43,THERMOMETER33,HEATER33,SETPOINT33,THERMOMETER13,HEATER13,SETPOINT13,THERMOMETER44,HEATER44,SETPOINT44,THERMOMETER34,HEATER34,SETPOINT34,THERMOMETER24,HEATER24,SETPOINT24,THERMOMETER14,HEATER14,SETPOINT14 
4990,30.821926,20.77846,10,22.0,17.471407,0,16.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5000,30.821926,20.77846,10,22.0,17.471407,0,16.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5010,30.821926,20.77846,10,22.0,17.471407,0,16.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5020,30.821926,20.77846,10,22.0,17.471407,0,16.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5030,30.821926,20.77846,10,22.0,17.471407,0,16.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5040,30.821926,20.77846,10,22.0,17.471407,10,20.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5050,30.821926,20.77846,10,22.0,17.471407,10,20.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5060,30.821926,20.77846,10,22.0,17.471407,10,20.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5070,30.821926,20.77846,10,22.0,17.471407,10,20.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5080,30.821926,20.77846,10,22.0,17.471407,10,20.0,20.764168,0,20.0,19.832426,10,20.0,19.287119,10,20.0,20.04909,0,20.0,19.470745,10,20.0,19.910852,10,20.0,19.661638,0,20.0,20.04914,0,20.0,19.456463,10,20.0,19.65739,0,20.0,19.178343,10,20.0,20.6396,0,20.0,19.842598,10,20.0,19.328264,10,20.0
5090,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5100,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5110,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5120,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5130,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5140,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5150,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5160,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5170,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5180,27.289078,20.856047,10,22.0,17.439003,10,20.0,20.804926,0,20.0,19.867601,10,20.0,19.224567,10,20.0,19.900347,0,20.0,19.414557,10,20.0,20.020586,10,20.0,19.514807,0,20.0,19.900408,0,20.0,19.40072,10,20.0,19.510601,0,20.0,19.202984,10,20.0,20.686329,0,20.0,19.877846,10,20.0,19.264574,10,20.0
5190,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5200,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5210,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5220,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5230,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5240,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5250,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5260,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5270,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5280,22.401754,20.931322,10,22.0,17.42268,10,20.0,20.75887,0,20.0,19.90194,10,20.0,19.240631,10,20.0,19.7564,0,20.0,19.531181,10,20.0,20.126656,10,20.0,19.37347,10,20.0,19.756481,0,20.0,19.517769,10,20.0,19.369326,10,20.0,19.226847,10,20.0,20.645973,0,20.0,19.912205,10,20.0,19.279495,10,20.0
5290,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5300,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5310,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5320,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5330,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5340,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5350,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5360,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5370,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5380,21.180868,21.004328,10,22.0,17.452677,10,20.0,20.664804,0,20.0,19.935448,10,20.0,19.303333,10,20.0,19.618143,0,20.0,19.756937,10,20.0,20.229086,10,20.0,19.265165,10,20.0,19.618206,0,20.0,19.743921,10,20.0,19.261068,10,20.0,19.24994,10,20.0,20.557322,0,20.0,19.945707,10,20.0,19.341063,10,20.0
5390,20.459646,21.075188,10,22.0,17.51227,10,20.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5400,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5410,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5420,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5430,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5440,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5450,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5460,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5470,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5480,20.459646,21.075188,0,20.0,17.51227,0,16.0,20.548298,0,20.0,19.968174,10,20.0,19.38908,10,20.0,19.485718,10,20.0,20.025557,10,20.0,20.328058,10,20.0,19.29612,10,20.0,19.485811,10,20.0,20.012932,10,20.0,19.292084,10,20.0,19.272306,10,20.0,20.445967,0,20.0,19.978413,10,20.0,19.425709,10,20.0
5490,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5500,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5510,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5520,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5530,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5540,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5550,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5560,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5570,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5580,20.320305,21.126823,0,20.0,17.58105,0,16.0,20.422968,0,20.0,20.000166,10,20.0,19.48474,10,20.0,19.38227,10,20.0,20.306871,10,20.0,20.423773,10,20.0,19.4301,10,20.0,19.382362,10,20.0,20.294647,10,20.0,19.426113,10,20.0,19.293953,10,20.0,20.325533,0,20.0,20.010368,10,20.0,19.520258,10,20.0
5590,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5600,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5610,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5620,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5630,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5640,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5650,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5660,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5670,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5680,17.76661,21.080172,0,20.0,17.61311,0,16.0,20.295685,0,20.0,20.031452,10,20.0,19.583548,10,20.0,19.376524,10,20.0,20.58805,0,20.0,20.516445,0,20.0,19.608793,10,20.0,19.376621,10,20.0,20.576204,0,20.0,19.604877,10,20.0,19.314884,10,20.0,20.202919,0,20.0,20.04157,10,20.0,19.617994,10,20.0
5690,15.993799,20.966295,0,20.0,17.602497,0,16.0,20.169851,0,20.0,20.062061,10,20.0,19.68232,10,20.0,19.429144,10,20.0,20.820494,0,20.0,20.58234,0,20.0,19.802898,10,20.0,19.429245,10,20.0,20.80898,0,20.0,19.799051,10,20.0,19.33518,10,20.0,20.081528,0,20.0,20.072042,10,20.0,19.71552,10,20.0
5700,15.993799,20.966295,0,20.0,17.602497,0,16.0,20.169851,0,20.0,20.062061,10,20.0,19.68232,10,20.0,19.429144,10,20.0,20.820494,0,20.0,20.58234,0,20.0,19.802898,10,20.0,19.429245,10,20.0,20.80898,0,20.0,19.799051,10,20.0,19.33518,10,20.0,20.081528,0,20.0,20.072042,10,20.0,19.71552,10,20.0
5710,15.993799,20.966295,0,20.0,17.602497,0,16.0,20.169851,0,20.0,20.062061,10,20.0,19.68232,10,20.0,19.429144,10,20.0,20.820494,0,20.0,20.58234,0,20.0,19.802898,10,20.0,19.429245,10,20.0,20.80898,0,20.0,19.799051,10,20.0,19.33518,10,20.0,20.081528,0,20.0,20.072042,10,20.0,19.71552,10,20.0
